report_date,Property,ADJUSTED_GROSS_REVENUE,ADMISSIONS,WIN_PER_CAPITA,CASINO_SQUARE_FOOTAGE,AVG_DAILY_WIN_PER_SQUARE_FOOT,TABLE_DROP,TABLE_REVENUE,TABLE_REVENUE_PERCENTAGE,NUMBER_OF_TABLE_GAMES,AVG_DAILY_WIN_PER_TABLE_GAME,SLOT_DROP,SLOT_COIN_IN,SLOT_REVENUE,SLOT_REVENUE_PERCENTAGE,NUMBER_OF_SLOT_MACHINES,AVG_DAILY_WIN_PER_SLOT_MACHINE,CITY_TAX,COUNTY_TAX,ENDOWMENT_FUND,STATE_MISC._FUND,STATE_TAX,COVID,BLACKJACK_TABLE_DROP,BLACKJACK_TABLE_REVENUE,BLACKJACK_TABLE_REVENUE_PERCENTAGE,BLACKJACK_NUMBER_OF_TABLE_GAMES,CRAPS_TABLE_DROP,CRAPS_TABLE_REVENUE,CRAPS_TABLE_REVENUE_PERCENTAGE,CRAPS_NUMBER_OF_TABLE_GAMES,ROULETTE_TABLE_DROP,ROULETTE_TABLE_REVENUE,ROULETTE_TABLE_REVENUE_PERCENTAGE,ROULETTE_NUMBER_OF_TABLE_GAMES,MISSISSIPPI_STUD_TABLE_DROP,MISSISSIPPI_STUD_TABLE_REVENUE,MISSISSIPPI_STUD_TABLE_REVENUE_PERCENTAGE,MISSISSIPPI_STUD_NUMBER_OF_TABLE_GAMES,ULTIMATE_TEXAS_HOLD'EM_TABLE_DROP,ULTIMATE_TEXAS_HOLD'EM_TABLE_REVENUE,ULTIMATE_TEXAS_HOLD'EM_TABLE_REVENUE_PERCENTAGE,ULTIMATE_TEXAS_HOLD'EM_NUMBER_OF_TABLE_GAMES,PAI_GOW_POKER_TABLE_DROP,PAI_GOW_POKER_TABLE_REVENUE,PAI_GOW_POKER_TABLE_REVENUE_PERCENTAGE,PAI_GOW_POKER_NUMBER_OF_TABLE_GAMES,ELECTRONIC_TABLE_GAMES_TABLE_DROP,ELECTRONIC_TABLE_GAMES_TABLE_REVENUE,ELECTRONIC_TABLE_GAMES_TABLE_REVENUE_PERCENTAGE,ELECTRONIC_TABLE_GAMES_NUMBER_OF_TABLE_GAMES,OTHER_TABLE_DROP,OTHER_TABLE_REVENUE,OTHER_TABLE_REVENUE_PERCENTAGE,OTHER_NUMBER_OF_TABLE_GAMES,POKER_TABLE_DROP,POKER_TABLE_REVENUE,POKER_TABLE_REVENUE_PERCENTAGE,POKER_NUMBER_OF_TABLE_GAMES,OTHER_SLOTS_SLOT_COIN_IN,OTHER_SLOTS_SLOT_REVENUE,OTHER_SLOTS_SLOT_REVENUE_PERCENTAGE,OTHER_SLOTS_NUMBER_OF_SLOT_MACHINES,0.01_SLOTS_SLOT_COIN_IN,0.01_SLOTS_SLOT_REVENUE,0.01_SLOTS_SLOT_REVENUE_PERCENTAGE,0.01_SLOTS_NUMBER_OF_SLOT_MACHINES,0.05_SLOTS_SLOT_COIN_IN,0.05_SLOTS_SLOT_REVENUE,0.05_SLOTS_SLOT_REVENUE_PERCENTAGE,0.05_SLOTS_NUMBER_OF_SLOT_MACHINES,0.25_SLOTS_SLOT_COIN_IN,0.25_SLOTS_SLOT_REVENUE,0.25_SLOTS_SLOT_REVENUE_PERCENTAGE,0.25_SLOTS_NUMBER_OF_SLOT_MACHINES,1.00_SLOTS_SLOT_COIN_IN,1.00_SLOTS_SLOT_REVENUE,1.00_SLOTS_SLOT_REVENUE_PERCENTAGE,1.00_SLOTS_NUMBER_OF_SLOT_MACHINES,2.00_SLOTS_SLOT_COIN_IN,2.00_SLOTS_SLOT_REVENUE,2.00_SLOTS_SLOT_REVENUE_PERCENTAGE,2.00_SLOTS_NUMBER_OF_SLOT_MACHINES,5.00_SLOTS_SLOT_COIN_IN,5.00_SLOTS_SLOT_REVENUE,5.00_SLOTS_SLOT_REVENUE_PERCENTAGE,5.00_SLOTS_NUMBER_OF_SLOT_MACHINES,10.00_SLOTS_SLOT_COIN_IN,10.00_SLOTS_SLOT_REVENUE,10.00_SLOTS_SLOT_REVENUE_PERCENTAGE,10.00_SLOTS_NUMBER_OF_SLOT_MACHINES,25.00_SLOTS_SLOT_COIN_IN,25.00_SLOTS_SLOT_REVENUE,25.00_SLOTS_SLOT_REVENUE_PERCENTAGE,25.00_SLOTS_NUMBER_OF_SLOT_MACHINES,100.00_SLOTS_SLOT_COIN_IN,100.00_SLOTS_SLOT_REVENUE,100.00_SLOTS_SLOT_REVENUE_PERCENTAGE,100.00_SLOTS_NUMBER_OF_SLOT_MACHINES
2022-12-01,Catfish Bend Casino,3882326,61081,64,26815,5,1445878,307310,21.25,31,320,23069085,38512232,3575016,9.28,643,179,18637,18637,29820,7455,745492,,526004,86400,16.43,10,207192,36180,17.46,2,23959,4177,17.43,1,121875,50678,41.58,1,157810,37359,23.67,1,87215,27801,31.88,2,177921,25438,14.3,6,136725,32100,23.48,3,7177,7177,100.0,5,14731705.0,1317412.0,8.94,97.0,15731150.0,1736279.0,11.04,434.0,187449.0,17119.0,9.13,13.0,2724018.0,195772.0,7.19,69.0,4101635.0,244571.0,5.96,24.0,0.0,0.0,0.0,0.0,1036275.0,63863.0,6.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,Diamond Jo - Dubuque,5773284,55299,104,41408,4,2071611,453841,21.91,29,505,33770853,55022233,5319443,9.67,747,230,28230,28230,45168,11292,1129195,,796515,131344,16.49,9,292028,84605,28.97,2,122961,22011,17.9,1,0,0,0.0,0,0,0,0.0,0,29095,6019,20.69,1,249680,49219,19.71,11,581332,160643,27.63,5,0,0,0.0,0,916494.0,23263.0,2.54,10.0,42582468.0,4422744.0,10.39,589.0,3513863.0,229605.0,6.53,36.0,2730958.0,230263.0,8.43,59.0,4383225.0,385534.0,8.8,43.0,0.0,0.0,0.0,0.0,895225.0,28034.0,3.13,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,Diamond Jo - Worth,7811970,60451,129,34820,7,3997023,821335,20.55,25,1060,41881408,67551918,6990635,10.35,821,275,38249,38249,61198,15299,1529941,,910645,245190,26.92,11,1316036,251843,19.14,2,93263,21699,23.27,2,0,0,0.0,0,153926,49978,32.47,1,27331,7045,25.78,1,1243348,175920,14.15,4,252474,69660,27.59,4,0,0,0.0,0,2768287.0,333072.0,12.03,23.0,50754535.0,5539862.0,10.92,642.0,1223011.0,59767.0,4.89,14.0,4911773.0,357347.0,7.28,78.0,5458052.0,484319.0,8.87,43.0,0.0,0.0,0.0,0.0,2436260.0,216268.0,8.88,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,Grand Falls Casino Resort,6992913,71956,97,42042,5,3618786,699722,19.34,35,645,37074960,66227680,6293191,9.5,699,290,33845,33845,54152,13538,1353808,,1466375,153674,10.48,14,467996,131234,28.04,2,108841,32092,29.49,3,332700,119696,35.98,2,321113,66923,20.84,1,126990,20767,16.35,1,717136,121834,16.99,3,30537,6404,20.97,1,47098,47098,100.0,8,2873090.0,243848.0,8.49,45.0,54631783.0,5496653.0,10.06,564.0,73666.0,260.0,0.35,3.0,2339507.0,241839.0,10.34,40.0,5028809.0,229714.0,4.57,33.0,0.0,0.0,0.0,0.0,519170.0,60482.0,11.65,6.0,339830.0,29420.0,8.66,2.0,421825.0,9025.0,2.14,6.0,0.0,0.0,0.0,0.0
2022-12-01,Hard Rock Casino,7983103,101948,78,41211,6,3915810,814407,20.8,20,1314,41658774,74897481,7168696,9.57,652,355,39230,39230,62768,15692,1569211,,1752114,318333,18.17,8,357085,41923,11.74,2,168572,23294,13.82,2,421627,125593,29.79,2,215434,111348,51.69,1,164889,38941,23.62,1,731564,121174,16.56,2,16869,2624,15.56,1,87656,31177,35.57,1,666501.0,29610.0,4.44,6.0,55030617.0,5935307.0,10.79,508.0,2194886.0,182844.0,8.33,34.0,1298491.0,121489.0,9.36,18.0,14040926.0,815350.0,5.81,74.0,0.0,0.0,0.0,0.0,1127460.0,26539.0,2.35,8.0,287650.0,14730.0,5.12,2.0,250950.0,42827.0,17.07,2.0,0.0,0.0,0.0,0.0
2022-12-01,Harrah's Council Bluffs Casino & Hotel,5987596,56986,105,23097,8,2690481,643711,23.93,19,1093,27241308,48376066,5343885,11.05,521,331,29171,29171,46674,11669,1166855,,1182097,266443,22.54,11,560285,169848,30.31,1,215825,39625,18.36,2,0,0,0.0,0,82443,37503,45.49,1,0,0,0.0,0,415906,79320,19.07,2,233925,50972,21.79,2,0,0,0.0,0,2178709.0,278888.0,12.8,6.0,33853730.0,3966913.0,11.72,364.0,2671834.0,218293.0,8.17,41.0,3116196.0,199972.0,6.42,54.0,5236132.0,479167.0,9.15,40.0,0.0,0.0,0.0,2.0,1319465.0,200652.0,15.21,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
2022-12-01,Horseshoe Casino Council Bluffs,17063506,136185,125,55084,10,13862036,3577070,25.8,53,2177,73856499,130289544,13486436,10.35,1277,341,83228,83228,133165,33291,3662049,,3192614,701634,21.98,15,1785956,400633,22.43,3,1403549,459879,32.77,5,439549,141769,32.25,1,691354,254540,36.82,2,681181,240299,35.28,2,1396476,295127,21.13,2,3975426,787258,19.8,5,295931,295931,100.0,18,5268354.0,510887.0,9.7,16.0,83372747.0,9670960.0,11.6,829.0,8820574.0,659687.0,7.48,79.0,14644650.0,962146.0,6.57,186.0,14444504.0,1426655.0,9.88,138.0,0.0,0.0,0.0,0.0,2383540.0,134220.0,5.63,16.0,628250.0,40980.0,6.52,5.0,555825.0,54101.0,9.73,5.0,171100.0,26800.0,15.66,3.0
2022-12-01,Isle Casino Hotel Waterloo,8176610,61546,133,37582,7,3400722,912370,26.83,23,1280,47743743,71536963,7264240,10.15,832,282,39660,39660,63457,15864,1586414,,734743,256134,34.86,11,127156,67814,53.33,1,0,0,0.0,0,444426,71159,16.01,3,0,0,0.0,0,0,0,0.0,0,407716,80666,19.78,2,1686681,436597,25.88,6,0,0,0.0,0,698096.0,64366.0,9.22,16.0,51575421.0,5678394.0,11.01,631.0,1263176.0,136254.0,10.79,25.0,4842372.0,331322.0,6.84,62.0,11548820.0,924834.0,8.01,87.0,92988.0,13738.0,14.77,1.0,880895.0,46927.0,5.33,6.0,272270.0,37430.0,13.75,2.0,362925.0,30975.0,8.53,2.0,0.0,0.0,0.0,0.0
2022-12-01,Isle of Capri - Bettendorf,5877039,54603,108,39527,5,2116734,428597,20.25,17,813,35165589,52690961,5448442,10.34,880,200,28609,28609,45774,11444,1144353,,654521,176676,26.99,7,96924,2184,2.25,1,75207,23916,31.8,1,94368,12173,12.9,2,211386,49160,23.26,1,0,0,0.0,0,511833,62197,12.15,2,472495,102291,21.65,3,0,0,0.0,0,519763.0,78836.0,15.17,7.0,37223467.0,4193407.0,11.27,653.0,3415417.0,287967.0,8.43,19.0,4850432.0,270947.0,5.59,97.0,5571587.0,486657.0,8.73,85.0,47280.0,6608.0,13.98,2.0,858505.0,92670.0,10.79,12.0,145060.0,14100.0,9.72,3.0,59450.0,17250.0,29.02,2.0,0.0,0.0,0.0,0.0
2022-12-01,Lakeside Casino,4060204,26903,151,24475,5,773227,157683,20.39,11,462,23107757,34055109,3902521,11.46,631,200,19372,19372,30995,7749,774867,,299446,54991,18.36,5,61647,13553,21.98,1,0,0,0.0,0,208156,40654,19.53,2,0,0,0.0,1,69252,31063,44.86,1,134726,17422,12.93,1,0,0,0.0,0,0,0,0.0,0,242856.0,22257.0,9.16,1.0,28323117.0,3378161.0,11.93,536.0,249566.0,10615.0,4.25,13.0,1848407.0,166650.0,9.02,56.0,1979208.0,202415.0,10.23,15.0,70580.0,9026.0,12.79,1.0,859135.0,82057.0,9.55,6.0,482240.0,31340.0,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,Prairie Meadows Racetrack & Casino,19634733,163902,120,79271,8,7646207,1533500,20.06,48,1031,129338767,192197777,18101233,9.42,1329,439,96825,96825,154920,38730,4260296,,2473577,440457,17.81,20,851099,123489,14.51,2,602482,140243,23.28,3,545234,153477,28.15,2,496377,73443,14.8,2,388446,20647,5.32,2,1163713,191945,16.49,5,946959,211479,22.33,5,178320,178320,100.0,7,6446529.0,503883.0,7.82,10.0,125026952.0,13760939.0,11.01,979.0,5801309.0,426660.0,7.35,55.0,8447549.0,589831.0,6.98,75.0,40224040.0,2517861.0,6.26,186.0,230908.0,4133.0,1.79,1.0,4322405.0,188101.0,4.35,16.0,744910.0,19064.0,2.56,4.0,551975.0,65061.0,11.79,2.0,401200.0,25700.0,6.41,1.0
2022-12-01,Q Casino,3935583,49845,79,44359,3,1896765,345495,18.21,19,587,23830576,37372433,3590088,9.61,698,166,19261,19261,30818,7704,770442,,608756,64472,10.59,8,230908,19370,8.39,1,68072,16559,24.33,1,105943,42528,40.14,2,219806,78490,35.71,2,98149,15448,15.74,1,424865,77616,18.27,3,140266,31012,22.11,1,0,0,0.0,0,0.0,0.0,0.0,0.0,30657280.0,3134458.0,10.22,549.0,1040403.0,56048.0,5.39,25.0,2459330.0,187387.0,7.62,55.0,2968645.0,199798.0,6.73,65.0,0.0,0.0,0.0,0.0,246775.0,12397.0,5.02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,Rhythm City Casino,10052169,113591,88,38022,9,4507488,778857,17.28,20,1256,59090758,89688152,9273312,10.34,837,357,48202,48202,77123,19281,1928082,,2144961,344565,16.06,9,445583,54360,12.2,1,151345,31169,20.59,2,209176,69449,33.2,1,307873,69849,22.69,1,48674,15827,32.52,1,1080279,149062,13.8,3,119597,44576,37.27,2,0,0,0.0,0,0.0,0.0,0.0,0.0,71663371.0,7980108.0,11.14,677.0,3023932.0,192373.0,6.36,30.0,3850963.0,305430.0,7.93,56.0,8055505.0,624994.0,7.76,55.0,787141.0,26145.0,3.32,4.0,1407660.0,105367.0,7.49,9.0,397430.0,17570.0,4.42,3.0,502150.0,21325.0,4.25,3.0,0.0,0.0,0.0,0.0
2022-12-01,Riverside Casino and Golf Resort,10418550,118579,88,51598,7,4350514,1089037,25.03,38,924,65346108,97296696,9329513,9.59,897,336,50820,50820,81312,20328,2032791,,1512243,358971,23.74,13,338108,135036,39.94,1,229400,36225,15.79,2,274131,88908,32.43,2,335140,115575,34.49,2,202438,77126,38.1,2,1043251,116606,11.18,5,312856,57643,18.42,1,102947,102947,100.0,10,5108465.0,360123.0,7.05,11.0,66089522.0,7111378.0,10.76,643.0,5360133.0,374561.0,6.99,58.0,8700353.0,631581.0,7.26,117.0,6788098.0,545375.0,8.03,38.0,328260.0,18782.0,5.72,4.0,3469400.0,154751.0,4.46,21.0,515190.0,32680.0,6.34,3.0,937275.0,100282.0,10.7,2.0,0.0,0.0,0.0,0.0
2022-12-01,Wild Rose - Clinton,2861411,33374,86,19574,5,744189,149304,20.06,9,535,18062947,28022207,2712107,9.68,513,171,13771,13771,22034,5509,550851,,279856,48718,17.41,4,88257,16037,18.17,1,0,0,0.0,0,51820,14623,28.22,1,92381,24674,26.71,1,0,0,0.0,0,231875,45252,19.52,2,0,0,0.0,0,0,0,0.0,0,98999.0,16113.0,16.28,1.0,22326177.0,2251543.0,10.08,407.0,1028684.0,51263.0,4.98,17.0,1415907.0,113131.0,7.99,49.0,2813705.0,257667.0,9.16,33.0,0.0,0.0,0.0,0.0,260485.0,21040.0,8.08,5.0,0.0,0.0,0.0,0.0,78250.0,1350.0,1.73,1.0,0.0,0.0,0.0,0.0
2022-12-01,Wild Rose - Emmetsburg,2316192,21858,106,16790,4,596055,124904,20.96,7,576,15108828,21694899,2191288,10.1,488,145,11159,11159,17854,4464,446358,,204357,44247,21.65,3,0,0,0.0,0,0,0,0.0,0,57680,21354,37.02,1,50705,11876,23.42,1,0,0,0.0,0,283313,47427,16.74,2,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,15463822.0,1724564.0,11.15,356.0,599319.0,24426.0,4.08,18.0,1529281.0,103146.0,6.74,56.0,3429417.0,283697.0,8.27,50.0,0.0,0.0,0.0,0.0,602090.0,56125.0,9.32,7.0,70970.0,670.0,0.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,Wild Rose - Jefferson,2791559,29733,94,17162,5,771597,165715,21.48,11,486,17773003,27852727,2625844,9.43,490,173,13518,13518,21628,5407,540701,,331985,67251,20.26,5,0,0,0.0,1,0,0,0.0,0,94906,26307,27.72,1,79022,17875,22.62,1,21356,3110,14.56,1,244328,51172,20.94,2,0,0,0.0,0,0,0,0.0,0,131166.0,9580.0,7.3,3.0,20159671.0,2161891.0,10.72,370.0,642776.0,64077.0,9.97,27.0,1717701.0,137270.0,7.99,42.0,4728128.0,246461.0,5.21,45.0,0.0,0.0,0.0,0.0,128625.0,375.0,0.29,2.0,344660.0,6940.0,2.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Ameristar II,14393439,125459,115,35125,13,7947522,1816147,22.85,28,2092,85211770,138187418,12577292,9.1,1297,313,69161,69161,110658,27664,2766448,,3155199,687828,21.8,10,1064020,345959,32.51,1,421199,126037,29.92,2,0,0,0.0,0,661812,149662,22.61,3,0,0,0.0,0,1749666,269989,15.43,8,895626,236672,26.43,4,0,0,0.0,0,2316046.0,151544.0,6.54,10.0,100197693.0,9974844.0,9.96,1043.0,8910775.0,711422.0,7.98,45.0,9623560.0,662755.0,6.89,113.0,15383654.0,948914.0,6.17,74.0,0.0,0.0,0.0,0.0,1166110.0,83716.0,7.18,6.0,136530.0,32175.0,23.57,2.0,349850.0,1478.0,0.42,3.0,103200.0,13400.0,12.98,1.0
2023-01-01,Casino Queen - Marquette,1609091,10667,151,16236,3,157076,12691,8.08,17,24,10378113,15062769,1596400,10.6,428,120,7648,7648,12237,3059,305926,,29085,3364,11.57,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,127991,16055,12.54,15,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,12279414.0,1405549.0,11.45,332.0,431878.0,32542.0,7.53,22.0,947927.0,74303.0,7.84,35.0,912503.0,61584.0,6.75,34.0,64622.0,3572.0,5.53,1.0,426425.0,18850.0,4.42,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Catfish Bend Casino,3873812,58921,66,26815,5,1538821,356758,23.18,31,371,22092432,36272264,3517054,9.7,643,176,18538,18538,29660,7415,741507,,610101,119648,19.61,10,185153,41779,22.56,2,15668,4258,27.18,1,115705,53732,46.44,1,155215,41098,26.48,1,109287,28362,25.95,2,165753,29421,17.75,6,177183,33704,19.02,3,4756,4756,100.0,5,14514622.0,1372182.0,9.45,97.0,14981580.0,1699933.0,11.35,434.0,227539.0,22333.0,9.82,13.0,2424141.0,159320.0,6.57,69.0,3202737.0,194864.0,6.08,24.0,0.0,0.0,0.0,0.0,921645.0,68422.0,7.42,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Diamond Jo - Dubuque,5550827,55477,100,41408,4,1985145,305741,15.4,30,329,33447115,53246862,5245086,9.85,752,225,27142,27142,43428,10857,1085690,,763394,181988,23.84,9,261361,15437,5.91,2,135954,25076,18.44,1,0,0,0.0,0,0,0,0.0,0,21083,4271,20.26,1,246954,45446,18.4,12,556399,33523,6.02,5,0,0,0.0,0,941670.0,72775.0,7.73,10.0,40940464.0,4383532.0,10.71,591.0,3598403.0,170399.0,4.74,36.0,2779042.0,209439.0,7.54,60.0,3953463.0,327802.0,8.29,45.0,0.0,0.0,0.0,0.0,1033820.0,81139.0,7.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Diamond Jo - Worth,7697558,67760,114,34820,7,4364701,856432,19.62,25,1105,46332452,73538548,6841126,9.3,834,265,37582,37582,60131,15033,1503282,,1126328,245009,21.75,11,1458562,221677,15.2,2,171617,43238,25.19,2,0,0,0.0,0,199858,41989,21.01,1,38048,14545,38.23,1,1073155,179393,16.72,4,297133,110581,37.22,4,0,0,0.0,0,2765455.0,208164.0,7.53,23.0,55427973.0,5704014.0,10.29,644.0,1223998.0,85472.0,6.98,14.0,6018723.0,356342.0,5.92,80.0,5766504.0,270305.0,4.69,52.0,0.0,0.0,0.0,0.0,2335895.0,216829.0,9.28,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Grand Falls Casino Resort,7449948,77274,96,42042,6,3617675,771150,21.32,29,858,41358775,73235425,6678798,9.12,703,306,36078,36078,57725,14431,1443123,,1431617,236324,16.51,9,523095,139781,26.72,2,85176,25492,29.93,3,359895,43435,12.07,2,338357,76104,22.49,1,122815,33315,27.13,1,679781,153798,22.62,3,25640,11602,45.25,1,51299,51299,100.0,7,3257289.0,341917.0,10.5,45.0,59899651.0,5683838.0,9.49,574.0,77532.0,5391.0,6.95,3.0,2358397.0,180330.0,7.65,40.0,6432995.0,420639.0,6.54,31.0,0.0,0.0,0.0,0.0,208011.0,6678.0,3.21,2.0,484850.0,29980.0,6.18,2.0,516700.0,10025.0,1.94,6.0,0.0,0.0,0.0,0.0
2023-01-01,Hard Rock Casino,7578456,96334,79,41211,6,3424737,841048,24.56,19,1428,39368612,68602296,6737408,9.82,656,331,37168,37168,59469,14867,1486714,,1589105,293603,18.48,7,338527,138465,40.9,2,126234,4238,3.36,2,384478,158408,41.2,2,207143,72524,35.01,1,156369,35988,23.01,1,565466,110626,19.56,2,9105,2637,28.96,1,48310,24559,50.84,1,545145.0,34703.0,6.37,6.0,51173903.0,5472441.0,10.69,512.0,2122620.0,166551.0,7.85,34.0,1253012.0,93116.0,7.43,18.0,12207126.0,839695.0,6.88,74.0,0.0,0.0,0.0,0.0,723355.0,58469.0,8.08,8.0,234360.0,44630.0,19.04,2.0,342775.0,27803.0,8.11,2.0,0.0,0.0,0.0,0.0
2023-01-01,Harrah's Council Bluffs Casino & Hotel,5480208,55945,98,23097,8,2723336,649300,23.84,20,1047,25703039,45064409,4830908,10.72,497,314,26649,26649,42639,10660,1065972,,1312512,375287,28.59,11,611781,114132,18.66,1,150045,40965,27.3,2,0,0,0.0,0,69209,26287,37.98,1,0,0,0.0,0,372624,70307,18.87,3,207165,22322,10.77,2,0,0,0.0,0,1645650.0,264165.0,16.05,4.0,31605853.0,3649673.0,11.55,362.0,2576215.0,195311.0,7.58,39.0,4003622.0,269698.0,6.74,52.0,4142204.0,280761.0,6.78,34.0,0.0,0.0,0.0,0.0,1090865.0,171300.0,15.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Horseshoe Casino Council Bluffs,16023589,132824,121,55084,9,13511375,2717831,20.12,54,1624,72292459,126583465,13305758,10.51,1259,341,78001,78001,124802,31200,3432042,,2892568,614524,21.24,15,1804512,28112,1.56,3,1238271,417652,33.73,5,377385,92890,24.61,1,767388,160032,20.85,2,624790,182636,29.23,2,1386341,228343,16.47,3,4115327,688849,16.74,5,304793,304793,100.0,18,5116122.0,448496.0,8.77,14.0,80687612.0,9538318.0,11.82,830.0,8098725.0,617306.0,7.62,78.0,14938647.0,1005210.0,6.73,184.0,14558034.0,1351941.0,9.29,128.0,0.0,0.0,0.0,0.0,2039370.0,199738.0,9.79,15.0,555730.0,55580.0,10.0,4.0,460025.0,55100.0,11.98,4.0,129200.0,34069.0,26.37,2.0
2023-01-01,Isle Casino Hotel Waterloo,7915218,60265,131,37582,7,3196353,764947,23.93,23,1073,47522843,69214267,7150271,10.33,831,278,38414,38414,61463,15366,1536576,,705482,208115,29.5,11,156023,18186,11.66,1,0,0,0.0,0,423845,135043,31.86,3,0,0,0.0,0,0,0,0.0,0,329013,81012,24.62,2,1581990,322591,20.39,6,0,0,0.0,0,665563.0,96662.0,14.52,16.0,50330868.0,5589052.0,11.1,630.0,1211069.0,93947.0,7.76,25.0,4755277.0,440769.0,9.27,65.0,10966502.0,852861.0,7.78,84.0,70028.0,5468.0,7.81,1.0,801655.0,66102.0,8.25,6.0,194130.0,2040.0,1.05,2.0,219175.0,7450.0,3.4,2.0,0.0,0.0,0.0,0.0
2023-01-01,Isle of Capri - Bettendorf,5616127,53799,104,39527,5,1630559,382489,23.46,17,726,34507475,49710219,5233638,10.53,880,192,27158,27158,43452,10863,1086312,,625283,117656,18.82,7,89403,30765,34.41,1,102757,9282,9.03,1,88801,13353,15.04,2,231996,77860,33.56,1,0,0,0.0,0,313792,69233,22.06,2,178527,64340,36.04,3,0,0,0.0,0,518506.0,77823.0,15.01,7.0,35949787.0,4096778.0,11.4,653.0,2503775.0,181552.0,7.25,19.0,4302290.0,309094.0,7.18,97.0,5198487.0,484379.0,9.32,85.0,51294.0,7125.0,13.89,2.0,917510.0,73867.0,8.05,12.0,207270.0,2216.0,1.07,3.0,61300.0,804.0,1.31,2.0,0.0,0.0,0.0,0.0
2023-01-01,Lakeside Casino,3842878,27625,139,24475,5,708302,136222,19.23,11,399,24536554,34998543,3706656,10.59,632,189,18123,18123,28996,7249,724904,,260973,61295,23.49,5,72127,19338,26.81,1,0,0,0.0,0,207206,25314,12.22,2,0,0,0.0,1,66207,14507,21.91,1,101789,15768,15.49,1,0,0,0.0,0,0,0,0.0,0,184288.0,9331.0,5.06,1.0,28971249.0,3256011.0,11.24,537.0,257148.0,13618.0,5.3,13.0,1985809.0,161666.0,8.14,56.0,1738171.0,218350.0,12.56,15.0,118068.0,6156.0,5.21,1.0,891800.0,53090.0,5.95,6.0,852010.0,11566.0,1.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Prairie Meadows Racetrack & Casino,18394375,163633,112,79381,7,8019587,1873636,23.36,48,1259,131542991,192246189,16520739,8.59,1340,398,90655,90655,145047,36262,3988800,,2635585,461809,17.52,20,830935,205741,24.76,2,517895,124994,24.14,3,583818,205896,35.27,2,513789,189412,36.87,2,370086,113089,30.56,2,1224466,172074,14.05,5,1157176,214784,18.56,5,185837,185837,100.0,7,5652841.0,225614.0,3.99,10.0,126877781.0,12766752.0,10.06,988.0,6002986.0,420918.0,7.01,55.0,9061854.0,617398.0,6.81,77.0,39337942.0,2152500.0,5.47,186.0,231210.0,10936.0,4.73,1.0,3465120.0,171705.0,4.96,16.0,712380.0,86676.0,12.17,4.0,446675.0,17412.0,3.9,2.0,457400.0,50828.0,11.11,1.0
2023-01-01,Q Casino,3877052,46771,83,44359,3,2061613,300621,14.58,19,510,24070052,38267597,3576431,9.35,700,165,18947,18947,30315,7579,757866,,636945,58300,9.15,8,205143,34961,17.04,1,63035,16544,26.25,1,90051,29731,33.02,2,260139,36462,14.02,2,94510,37430,39.6,1,571556,57255,10.02,3,140234,29938,21.35,1,0,0,0.0,0,0.0,0.0,0.0,0.0,30819461.0,3168631.0,10.28,552.0,1059439.0,49357.0,4.66,25.0,2557567.0,167987.0,6.57,54.0,3441960.0,236464.0,6.87,65.0,0.0,0.0,0.0,0.0,389170.0,46008.0,11.82,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
