report_date,property,sports_wagering_net_receipts,sports_wagering_handle,sports_wagering_payouts,retail_net_receipts,retail_handle,retail_payouts,internet_net_receipts,internet_handle,internet_payouts,state_tax
2022-01-01,Wild Rose - Emmetsburg,843351.5,18592841.83,17749490.33,8839.82,143871.18,135031.36,834511.68,18448970.65,17614458.97,56926.23
2022-01-01,Wild Rose - Jefferson,1261844.78,33507183.99,32245339.21,32212.77,116346.39,84133.62,1229632.01,33390837.6,32161205.59,86504.82
2022-02-01,Ameristar II,703628.25,11449206.18,10745577.93,396957.61,4483322.29,4086364.68,306670.64,6965883.89,6659213.25,47494.91
2022-02-01,Casino Queen - Marquette,26284.55,331689.92,305405.37,271.65,12916.62,12644.97,26012.9,318773.3,292760.4,1774.21
2022-02-01,Catfish Bend Casino,401380.47,4676782.24,4275401.77,2191.6,260245.55,258053.95,399188.87,4416536.69,4017347.82,27093.18
2022-02-01,Diamond Jo - Dubuque,963736.28,37428222.18,36464485.9,-80444.74,673681.75,754126.49,1044181.02,36754540.43,35710359.41,65052.2
2022-02-01,Diamond Jo - Worth,1501323.52,28800283.64,27298960.12,-102234.71,6816839.25,6919073.96,1603558.23,21983444.39,20379886.16,101339.34
2022-02-01,Grand Falls Casino Resort,111510.32,2432720.2,2321209.88,50613.38,1463311.35,1412697.97,60896.94,969408.85,908511.91,7526.95
2022-02-01,Hard Rock Casino,132440.16,1377110.67,1244670.51,50495.78,726566.65,676070.87,81944.38,650544.02,568599.64,8939.71
2022-02-01,Harrah's Council Bluffs Casino & Hotel,110859.48,3193570.65,3082711.17,57238.23,539289.38,482051.15,53621.25,2654281.27,2600660.02,7483.01
2022-02-01,Horseshoe Casino Council Bluffs,132747.98,6231192.87,6098444.89,23636.63,2628743.43,2605106.8,109111.35,3602449.44,3493338.09,8960.49
2022-02-01,Isle Casino Hotel Waterloo,141116.41,29945897.5,29804781.09,28535.02,227273.42,198738.4,112581.39,29718624.08,29606042.69,9525.36
2022-02-01,Isle of Capri - Bettendorf,99768.53,4211962.58,4112194.05,-29301.65,314106.75,343408.4,129070.18,3897855.83,3768785.65,6734.38
2022-02-01,Lakeside Casino,155251.4,4077253.1,3922001.7,10157.95,235503.4,225345.45,145093.45,3841749.7,3696656.25,10479.47
2022-02-01,Prairie Meadows Racetrack & Casino,655265.85,19514978.0,18859712.15,14138.8,764614.15,750475.35,641127.05,18750363.85,18109236.8,44230.44
2022-02-01,Q Casino,61429.27,708661.46,647232.19,34915.85,452351.7,417435.85,26513.42,256309.76,229796.34,4146.48
2022-02-01,Rhythm City Casino,83791.01,965676.92,881885.91,45907.37,658840.75,612933.38,37883.64,306836.17,268952.53,5655.89
2022-02-01,Riverside Casino and Golf Resort,-233786.68,2991789.18,3225575.86,13953.54,293250.46,279296.92,-247740.22,2698538.72,2946278.94,0.0
2022-02-01,Wild Rose - Clinton,1136016.28,17857261.41,16721245.13,26222.22,127711.36,101489.14,1109794.06,17729550.05,16619755.99,76681.1
2022-02-01,Wild Rose - Emmetsburg,926249.85,14073439.09,13147189.24,-1594.3,107968.32,109562.62,927844.15,13965470.77,13037626.62,62521.86
2022-02-01,Wild Rose - Jefferson,1470086.73,25653615.67,24183528.94,48260.03,133709.15,85449.12,1421826.7,25519906.52,24098079.82,97900.55
2022-03-01,Ameristar II,896048.29,13211030.47,12314982.18,431091.86,5079558.51,4648466.65,464956.43,8131471.96,7666515.53,60483.26
2022-03-01,Casino Queen - Marquette,-3635.78,346048.75,349684.53,-5307.34,27330.12,32637.46,1671.56,318718.63,317047.07,0.0
2022-03-01,Catfish Bend Casino,479179.58,5580483.4,5101303.82,23056.55,242078.65,219022.1,456123.03,5338404.75,4882281.72,32344.62
2022-03-01,Diamond Jo - Dubuque,3896351.43,48766268.29,44869916.86,175290.0,773710.0,598420.0,3721061.43,47992558.29,44271496.86,263003.72
2022-03-01,Diamond Jo - Worth,2619373.74,30499021.48,27879647.74,353006.13,7943918.75,7590912.62,2266367.61,22555102.73,20288735.12,176807.73
2022-03-01,Grand Falls Casino Resort,197450.12,2465036.97,2267586.85,127507.45,1743804.19,1616296.74,69942.67,721232.78,651290.11,13327.88
2022-03-01,Hard Rock Casino,187183.1,1637152.07,1449968.97,128744.42,819903.25,691158.83,58438.68,817248.82,758810.14,12634.86
2022-03-01,Harrah's Council Bluffs Casino & Hotel,180016.27,4802175.97,4622159.7,33460.88,436227.48,402766.6,146555.39,4365948.49,4219393.1,12151.1
2022-03-01,Horseshoe Casino Council Bluffs,467079.42,8927935.52,8460856.1,201887.12,3677875.22,3475988.1,265192.3,5250060.3,4984868.0,31527.86
2022-03-01,Isle Casino Hotel Waterloo,492267.92,13045967.11,12553699.19,18156.5,340719.8,322563.3,474111.42,12705247.31,12231135.89,33228.08
2022-03-01,Isle of Capri - Bettendorf,338291.07,6392741.03,6054449.96,84410.62,437391.72,352981.1,253880.45,5955349.31,5701468.86,22834.65
2022-03-01,Lakeside Casino,32453.26,730348.13,697894.87,-17816.89,289863.46,307680.35,50270.15,440484.67,390214.52,2190.6
2022-03-01,Prairie Meadows Racetrack & Casino,1091092.18,22005582.03,20914489.85,43322.72,1013065.12,969742.4,1047769.46,20992516.91,19944747.45,73648.72
2022-03-01,Q Casino,96469.89,1247206.55,1150736.66,79542.3,1028554.9,949012.6,16927.59,218651.65,201724.06,6511.72
2022-03-01,Rhythm City Casino,41417.32,986182.5,944765.18,9261.89,495076.79,485814.9,32155.43,491105.71,458950.28,2795.67
2022-03-01,Riverside Casino and Golf Resort,227625.77,2264743.85,2037118.08,59093.67,387213.7,328120.03,168532.1,1877530.15,1708998.05,0.0
2022-03-01,Wild Rose - Clinton,917318.5,21646708.57,20729390.07,45424.14,145996.45,100572.31,871894.36,21500712.12,20628817.76,61919.0
2022-03-01,Wild Rose - Emmetsburg,814650.34,17692829.32,16878178.98,5138.36,125570.57,120432.21,809511.98,17567258.75,16757746.77,54988.9
2022-03-01,Wild Rose - Jefferson,1440413.36,31278012.47,29837599.11,38615.96,248050.68,209434.72,1401797.4,31029961.79,29628164.39,97227.9
2022-04-01,Ameristar II,602502.57,9124502.75,8522000.18,309032.08,3302278.97,2993246.89,293470.49,5822223.78,5528753.29,40668.92
2022-04-01,Casino Queen - Marquette,8826.51,199035.67,190209.16,15301.49,41839.31,26537.82,-6474.98,157196.36,163671.34,350.37
2022-04-01,Catfish Bend Casino,324890.92,3409145.46,3084254.54,-27251.95,169760.9,197012.85,352142.87,3239384.56,2887241.69,21930.14
2022-04-01,Diamond Jo - Dubuque,4051392.59,39056022.07,35004629.48,21103.91,483008.25,461904.34,4030288.68,38573013.82,34542725.14,273469.0
2022-04-01,Diamond Jo - Worth,1692646.27,25948424.1,24255777.83,37236.0,4958182.5,4920946.5,1655410.27,20990241.6,19334831.33,114253.62
2022-04-01,Grand Falls Casino Resort,-28939.14,1821068.02,1850007.16,-23351.82,1226939.84,1250291.66,-5587.32,594128.18,599715.5,0.0
2022-04-01,Hard Rock Casino,11115.19,1405947.08,1394831.89,66481.43,597556.81,531075.38,-55366.24,808390.27,863756.51,750.28
2022-04-01,Harrah's Council Bluffs Casino & Hotel,212126.98,3922036.53,3709909.55,24621.51,356141.11,331519.6,187505.47,3565895.42,3378389.95,14318.57
2022-04-01,Horseshoe Casino Council Bluffs,423278.95,5717512.35,5294233.4,219720.73,2046939.83,1827219.1,203558.22,3670572.52,3467014.3,28571.33
2022-04-01,Isle Casino Hotel Waterloo,264577.17,11179621.43,10915044.26,58131.65,187534.85,129403.2,206445.52,10992086.58,10785641.06,17858.96
2022-04-01,Isle of Capri - Bettendorf,255803.84,5389691.54,5133887.7,39148.97,285118.22,245969.25,216654.87,5104573.32,4887918.45,17266.76
2022-04-01,Lakeside Casino,842.09,984469.44,983627.35,-10761.18,150243.41,161004.59,11603.27,834226.03,822622.76,56.84
2022-04-01,Prairie Meadows Racetrack & Casino,981692.97,16913155.71,15931462.74,11558.61,597685.81,586127.2,970134.36,16315469.9,15345335.54,66264.28
2022-04-01,Q Casino,36906.83,621914.12,585007.29,24225.95,480554.7,456328.75,12680.88,141359.42,128678.54,2491.21
2022-04-01,Rhythm City Casino,22506.8,786703.97,764197.17,36675.36,375112.77,338437.41,-14168.56,411591.2,425759.76,1519.21
2022-04-01,Riverside Casino and Golf Resort,124751.94,1616461.11,1491709.17,12334.59,270026.98,257692.39,112417.35,1346434.13,1234016.78,8004.9
2022-04-01,Wild Rose - Clinton,946888.4,16170446.95,15223558.55,-3918.68,118022.31,121940.99,950807.08,16052424.64,15101617.56,63914.97
2022-04-01,Wild Rose - Emmetsburg,950591.54,11987229.77,11036638.23,6506.76,78212.58,71705.82,944084.78,11909017.19,10964932.41,64164.93
2022-04-01,Wild Rose - Jefferson,1515840.47,21116929.34,19601088.87,15975.08,224360.77,208385.69,1499865.39,20892568.57,19392703.18,102319.23
2022-05-01,Ameristar II,693975.98,8176888.66,7482912.68,362274.01,2968610.47,2606336.46,331701.97,5208278.19,4876576.22,46843.38
2022-05-01,Casino Queen - Marquette,13286.64,157303.38,144016.74,999.71,32705.51,31705.8,12286.93,124597.87,112310.94,896.85
2022-05-01,Catfish Bend Casino,291202.56,3702511.3,3411308.74,20457.05,216150.85,195693.8,270745.51,3486360.45,3215614.94,19656.17
2022-05-01,Diamond Jo - Dubuque,3758994.1,31616530.39,27857536.29,20096.5,433212.25,413115.75,3738897.6,31183318.14,27444420.54,253732.1
2022-05-01,Diamond Jo - Worth,1788362.2,20174466.2,18386104.0,192349.75,3727773.75,3535424.0,1596012.45,16446692.45,14850680.0,120714.45
2022-05-01,Grand Falls Casino Resort,67787.73,1329900.05,1262112.32,57037.0,954667.98,897630.98,10750.73,375232.07,364481.34,2622.28
2022-05-01,Hard Rock Casino,29727.61,1269764.01,1240036.4,-2527.99,754887.61,757415.6,32255.6,514876.4,482620.8,2006.61
2022-05-01,Harrah's Council Bluffs Casino & Hotel,219448.82,2898403.1,2678954.28,45117.32,444542.47,399425.15,174331.5,2453860.63,2279529.13,14812.8
2022-05-01,Horseshoe Casino Council Bluffs,381869.63,4441324.5,4059454.87,154993.8,1711722.2,1556728.4,226875.83,2729602.3,2502726.47,25776.2
2022-05-01,Isle Casino Hotel Waterloo,473556.96,6979914.48,6506357.52,22983.39,186513.54,163530.15,450573.57,6793400.94,6342827.37,31965.09
2022-05-01,Isle of Capri - Bettendorf,229790.88,4312853.36,4083062.48,50055.84,388019.84,337964.0,179735.04,3924833.52,3745098.48,15510.88
2022-05-01,Lakeside Casino,29434.87,529385.13,499950.26,14174.43,124723.84,110549.41,15260.44,404661.29,389400.85,1986.85
2022-05-01,Prairie Meadows Racetrack & Casino,1023607.03,14788075.26,13764468.23,26804.5,420490.05,393685.55,996802.53,14367585.21,13370782.68,69093.47
2022-05-01,Q Casino,40781.64,323660.63,282878.99,25552.1,197387.5,171835.4,15229.54,126273.13,111043.59,2752.76
2022-05-01,Rhythm City Casino,185531.28,2304660.37,2119129.09,27781.37,402441.37,374660.0,157749.91,1902219.0,1744469.09,12523.36
2022-05-01,Riverside Casino and Golf Resort,110799.93,1235735.33,1124935.4,5428.85,220442.57,215013.72,105371.08,1015292.76,909921.68,7479.0
2022-05-01,Wild Rose - Clinton,1084210.16,14577665.75,13493455.59,34787.24,127802.43,93015.19,1049422.92,14449863.32,13400440.4,73184.19
2022-05-01,Wild Rose - Emmetsburg,843142.75,10271330.67,9428187.92,-5729.77,64564.88,70294.65,848872.52,10206765.79,9357893.27,56912.14
2022-05-01,Wild Rose - Jefferson,1364876.49,18822911.38,17458034.89,-32009.38,191270.78,223280.16,1396885.87,18631640.6,17234754.73,92129.16
2022-06-01,Ameristar II,290310.77,6638756.3,6348445.53,37287.33,2625161.35,2587874.02,253023.44,4013594.95,3760571.51,19595.98
2022-06-01,Casino Queen - Marquette,12975.1,85334.29,72359.19,-287.54,23012.97,23300.51,13262.64,62321.32,49058.68,875.82
2022-06-01,Catfish Bend Casino,261866.62,3660744.0,3398877.38,9897.65,234325.25,224427.6,251968.97,3426418.75,3174449.78,17676.0
2022-06-01,Diamond Jo - Dubuque,1931322.36,30962676.92,29031354.56,12389.5,295428.0,283038.5,1918932.86,30667248.92,28748316.06,130364.26
2022-06-01,Diamond Jo - Worth,1028915.67,15432001.03,14403085.36,53096.25,2759722.0,2706625.75,975819.42,12672279.03,11696459.61,69451.81
2022-06-01,Grand Falls Casino Resort,-14486.49,874761.26,889247.75,-32870.34,532592.59,565462.93,18383.85,342168.67,323784.82,0.0
2022-06-01,Hard Rock Casino,44139.15,721041.79,676902.64,29633.25,399509.13,369875.88,14505.9,321532.66,307026.76,2979.39
2022-06-01,Harrah's Council Bluffs Casino & Hotel,134758.58,2291978.92,2157220.34,23377.02,489626.62,466249.6,111381.56,1802352.3,1690970.74,9096.2
2022-06-01,Horseshoe Casino Council Bluffs,217023.9,3566815.2,3349791.3,133903.08,1404897.18,1270994.1,83120.82,2161918.02,2078797.2,14649.11
2022-06-01,Isle Casino Hotel Waterloo,194782.01,5354162.88,5159380.87,-12881.34,85521.36,98402.7,207663.35,5268641.52,5060978.17,13147.79
2022-06-01,Isle of Capri - Bettendorf,139670.18,3209302.26,3069632.08,35613.86,259469.01,223855.15,104056.32,2949833.25,2845776.93,9427.74
2022-06-01,Lakeside Casino,66393.98,357340.75,290946.77,51491.34,148974.25,97482.91,14902.64,208366.5,193463.86,4481.59
2022-06-01,Prairie Meadows Racetrack & Casino,426615.99,11057918.35,10631302.36,-1217.5,401559.5,402777.0,427833.49,10656358.85,10228525.36,28796.58
2022-06-01,Q Casino,-33047.07,293572.09,326619.16,-41901.0,193556.85,235457.85,8853.93,100015.24,91161.31,0.0
2022-06-01,Rhythm City Casino,13138.28,466795.83,453657.55,686.95,225944.77,225257.82,12451.33,240851.06,228399.73,886.83
2022-06-01,Riverside Casino and Golf Resort,12514.37,1641937.96,1629423.59,31067.05,178466.51,147399.46,-18552.68,1463471.45,1482024.13,844.72
2022-06-01,Wild Rose - Clinton,614848.81,11704187.59,11089338.78,12765.08,71851.62,59086.54,602083.73,11632335.97,11030252.24,41502.29
2022-06-01,Wild Rose - Emmetsburg,480897.28,8465894.46,7984997.18,906.42,63512.01,62605.59,479990.86,8402382.45,7922391.59,32460.57
2022-06-01,Wild Rose - Jefferson,746038.59,15652727.73,14906689.14,-2405.05,141185.0,143590.05,748443.64,15511542.73,14763099.09,50357.6
2022-07-01,Ameristar II,554089.36,5522096.84,4968007.48,349418.39,2277482.89,1928064.5,204670.97,3244613.95,3039942.98,37401.03
2022-07-01,Casino Queen - Marquette,-1500.68,79773.8,81274.48,2024.27,26769.54,24745.27,-3524.95,53004.26,56529.21,0.0
2022-07-01,Catfish Bend Casino,248119.93,2143411.13,1895291.2,15753.45,138946.25,123192.8,232366.48,2004464.88,1772098.4,16748.1
2022-07-01,Diamond Jo - Dubuque,2572495.63,26568149.76,23995654.13,51151.0,274957.75,223806.75,2521344.63,26293192.01,23771847.38,173643.46
2022-07-01,Diamond Jo - Worth,1024571.0,14530921.74,13506350.74,233042.5,3702236.5,3469194.0,791528.5,10828685.24,10037156.74,69158.54
2022-07-01,Grand Falls Casino Resort,1091241.48,2278914.06,1187672.58,30211.51,483965.7,453754.19,1061029.97,1794948.36,733918.39,73658.8
2022-07-01,Hard Rock Casino,77894.5,602470.64,524576.14,43136.02,283038.12,239902.1,34758.48,319432.52,284674.04,5257.88
2022-07-01,Harrah's Council Bluffs Casino & Hotel,1217292.95,2859135.22,1641842.27,69305.18,368080.73,298775.55,1147987.77,2491054.49,1343066.72,82167.27
2022-07-01,Horseshoe Casino Council Bluffs,209478.3,5908976.31,5699498.01,176781.34,1001825.94,825044.6,32696.96,4907150.37,4874453.41,14139.79
2022-07-01,Isle Casino Hotel Waterloo,259838.55,4524339.5,4264500.95,21066.49,83912.24,62845.75,238772.06,4440427.26,4201655.2,17539.1
2022-07-01,Isle of Capri - Bettendorf,199195.96,2487440.35,2288244.39,10990.68,283755.93,272765.25,188205.28,2203684.42,2015479.14,13445.73
2022-07-01,Lakeside Casino,51416.78,292289.81,240873.03,35355.02,113084.52,77729.5,16061.76,179205.29,163143.53,3470.63
2022-07-01,Prairie Meadows Racetrack & Casino,912615.77,9373339.09,8460723.32,42986.47,465709.17,422722.7,869629.3,8907629.92,8038000.62,61601.56
2022-07-01,Q Casino,8674.31,265378.68,256704.37,17456.95,162680.55,145223.6,-8782.64,102698.13,111480.77,585.52
2022-07-01,Rhythm City Casino,26252.8,449494.71,423241.91,-278.55,213079.89,213358.44,26531.35,236414.82,209883.47,1772.06
2022-07-01,Riverside Casino and Golf Resort,120578.75,1076688.11,956109.36,-13658.33,145277.31,158935.64,134237.08,931410.8,797173.72,8139.07
2022-07-01,Wild Rose - Clinton,764969.72,10077108.2,9312138.48,-24080.71,104303.68,128384.39,789050.43,9972804.52,9183754.09,51635.46
2022-07-01,Wild Rose - Emmetsburg,690866.57,7000162.3,6309295.73,11253.92,50325.35,39071.43,679612.65,6949836.95,6270224.3,46633.49
2022-07-01,Wild Rose - Jefferson,1145099.39,12516705.88,11371606.49,1822.78,13600.41,11777.63,1143276.61,12503105.47,11359828.86,77294.21
2022-08-01,Ameristar II,945122.44,5823143.47,4878021.03,629550.1,2780851.99,2151301.89,315572.34,3042291.48,2726719.14,63795.76
2022-08-01,Casino Queen - Marquette,6733.08,304399.87,297666.79,-18126.03,107369.42,125495.45,24859.11,197030.45,172171.34,353.18
2022-08-01,Catfish Bend Casino,352089.92,3351105.5,2999015.58,26646.85,200908.6,174261.75,325443.07,3150196.9,2824753.83,23766.07
2022-08-01,Diamond Jo - Dubuque,3299401.73,29721741.09,26422339.36,84232.55,311098.3,226865.75,3215169.18,29410642.79,26195473.61,222709.62
2022-08-01,Diamond Jo - Worth,2176021.0,16432120.74,14256099.74,752464.0,3945591.75,3193127.75,1423557.0,12486528.99,11062971.99,146881.42
2022-08-01,Grand Falls Casino Resort,282281.88,1877581.24,1595299.36,176941.62,799751.31,622809.69,105340.26,1077829.93,972489.67,18076.19
2022-08-01,Hard Rock Casino,137996.52,844150.7,706154.18,94923.0,430214.44,335291.44,43073.52,413936.26,370862.74,9314.77
2022-08-01,Harrah's Council Bluffs Casino & Hotel,300867.43,2258205.62,1957338.19,55758.08,347605.53,291847.45,245109.35,1910600.09,1665490.74,20308.55
2022-08-01,Horseshoe Casino Council Bluffs,737675.54,3818978.81,3081303.27,446441.9,1598366.0,1151924.1,291233.64,2220612.81,1929379.17,49793.1
2022-08-01,Isle Casino Hotel Waterloo,569264.87,5011988.59,4442723.72,72449.5,148379.65,75930.15,496815.37,4863608.94,4366793.57,38425.38
2022-08-01,Isle of Capri - Bettendorf,418046.44,3057521.85,2639475.41,45176.4,300305.05,255128.65,372870.04,2757216.8,2384346.76,28218.13
2022-08-01,Lakeside Casino,43876.48,313274.58,269398.1,35928.56,109309.84,73381.28,7947.92,203964.74,196016.82,2961.66
2022-08-01,Prairie Meadows Racetrack & Casino,1113983.85,10930038.51,9816054.66,143625.84,450569.69,306943.85,970358.01,10479468.82,9509110.81,75193.91
2022-08-01,Q Casino,43553.05,332341.47,288788.42,34261.5,204841.3,170579.8,9291.55,127500.17,118208.62,709.15
2022-08-01,Rhythm City Casino,80880.83,517435.88,436555.05,53039.67,324326.12,271286.45,27841.16,193109.76,165268.6,5459.46
2022-08-01,Riverside Casino and Golf Resort,141731.14,846970.73,705239.59,45288.41,190305.47,145017.06,96442.73,656665.26,560222.53,9566.85
2022-08-01,Wild Rose - Clinton,1241458.82,11427776.3,10186317.48,21446.93,122384.18,100937.25,1220011.89,11305392.12,10085380.23,83798.47
2022-08-01,Wild Rose - Emmetsburg,862354.21,8494695.07,7632340.86,7758.11,72784.22,65026.11,854596.1,8421910.85,7567314.75,58208.91
2022-08-01,Wild Rose - Jefferson,1665584.03,17204843.36,15539259.33,2098.44,16874.89,14776.45,1663485.59,17187968.47,15524482.88,112426.92
2022-09-01,Ameristar II,1312014.55,12236374.58,10924360.03,798384.97,4128149.37,3329764.4,513629.58,8108225.21,7594595.63,88560.98
2022-09-01,Casino Queen - Marquette,-11362.13,376986.26,388348.39,-6052.47,114020.64,120073.11,-5309.66,262965.62,268275.28,0.0
2022-09-01,Catfish Bend Casino,382537.92,4958604.67,4576066.75,28675.45,324299.5,295624.05,353862.47,4634305.17,4280442.7,25821.31
2022-09-01,Diamond Jo - Dubuque,6527357.45,43187891.8,36660534.35,146428.0,609798.0,463370.0,6380929.45,42578093.8,36197164.35,440596.63
2022-09-01,Diamond Jo - Worth,3631698.14,23684395.81,20052697.67,1445155.0,7106775.75,5661620.75,2186543.14,16577620.06,14391076.92,245139.62
2022-09-01,Grand Falls Casino Resort,489797.09,2711742.1,2221945.01,341412.76,1452431.05,1111018.29,148384.33,1259311.05,1110926.72,33061.3
2022-09-01,Hard Rock Casino,153200.05,1529849.02,1376648.97,131976.63,880304.01,748327.38,21223.42,649545.01,628321.59,10341.0
2022-09-01,Harrah's Council Bluffs Casino & Hotel,447983.86,3153983.85,2705999.99,123267.21,377283.06,254015.85,324716.65,2776700.79,2451984.14,30238.91
2022-09-01,Horseshoe Casino Council Bluffs,1143099.19,7410313.44,6267214.25,626087.22,3893334.82,3267247.6,517011.97,3516978.62,2999966.65,77159.2
2022-09-01,Isle Casino Hotel Waterloo,766609.21,6441679.87,5675070.66,74635.31,323234.71,248599.4,691973.9,6118445.16,5426471.26,51746.12
2022-09-01,Isle of Capri - Bettendorf,549789.51,4364815.85,3815026.34,64868.37,520885.12,456016.75,484921.14,3843930.73,3359009.59,37110.79
2022-09-01,Lakeside Casino,53743.98,773408.79,719664.81,15199.5,168302.57,153103.07,38544.48,605106.22,566561.74,3627.72
2022-09-01,Prairie Meadows Racetrack & Casino,1697664.82,15405647.53,13707982.71,-34661.35,961972.95,996634.3,1732326.17,14443674.58,12711348.41,114592.38
2022-09-01,Q Casino,165320.33,803235.91,637915.58,124346.2,396527.2,272181.0,40974.13,406708.71,365734.58,11159.12
2022-09-01,Rhythm City Casino,148180.7,844809.28,696628.58,104996.04,507439.09,402443.05,43184.66,337370.19,294185.53,10002.2
2022-09-01,Riverside Casino and Golf Resort,227347.87,1645180.84,1417832.97,93987.06,473655.69,379668.63,133360.81,1171525.15,1038164.34,15345.98
2022-09-01,Wild Rose - Clinton,2618471.54,23270861.71,20652390.17,89426.33,208036.18,118609.85,2529045.21,23062825.53,20533780.32,176746.83
2022-09-01,Wild Rose - Emmetsburg,2144071.87,17928429.97,15784358.1,28694.5,142134.77,113440.27,2115377.37,17786295.2,15670917.83,144724.85
2022-09-01,Wild Rose - Jefferson,2970030.96,29502529.5,26532498.54,13083.95,57362.3,44278.35,2956947.01,29445167.2,26488220.19,200477.09
2022-10-01,Ameristar II,863765.1,14760831.75,13897066.65,289348.37,5763991.21,5474642.84,574416.73,8996840.54,8422423.81,58304.14
2022-10-01,Casino Queen - Marquette,-28909.45,202948.56,231858.01,14143.38,24667.51,10524.13,-43052.83,178281.05,221333.88,0.0
2022-10-01,Catfish Bend Casino,426624.45,5928869.39,5502244.94,52355.7,400807.25,348451.55,374268.75,5528062.14,5153793.39,28797.15
2022-10-01,Diamond Jo - Dubuque,4701786.95,51111755.07,46409968.12,104094.5,633793.0,529698.5,4597692.45,50477962.07,45880269.62,317370.62
2022-10-01,Diamond Jo - Worth,3176303.99,26041767.39,22865463.4,1016594.0,7810852.75,6794258.75,2159709.99,18230914.64,16071204.65,214400.52
2022-10-01,Grand Falls Casino Resort,305618.63,2897054.27,2591435.64,247976.4,1516165.95,1268189.55,57642.23,1380888.32,1323246.09,20629.26
2022-10-01,Hard Rock Casino,87924.56,2070760.57,1982836.01,-7023.47,1263237.0,1270260.47,94948.03,807523.57,712575.54,5934.91
2022-10-01,Harrah's Council Bluffs Casino & Hotel,270235.64,3987233.24,3716997.6,33078.09,443217.49,410139.4,237157.55,3544015.75,3306858.2,18208.66
2022-10-01,Horseshoe Casino Council Bluffs,774915.4,9148426.83,8373511.43,387379.87,3989105.57,3601725.7,387535.53,5159321.26,4771785.73,52306.79
2022-10-01,Isle Casino Hotel Waterloo,600436.67,8425708.99,7825272.32,78445.8,361248.2,282802.4,521990.87,8064460.79,7542469.92,40529.48
2022-10-01,Isle of Capri - Bettendorf,527648.27,5394747.07,4867098.8,135611.08,708369.88,572758.8,392037.19,4686377.19,4294340.0,35616.26
2022-10-01,Lakeside Casino,147.13,556128.94,555981.81,-4799.12,150334.27,155133.39,4946.25,405794.67,400848.42,9.93
2022-10-01,Prairie Meadows Racetrack & Casino,1394207.46,19232059.23,17837851.77,86101.4,958262.9,872161.5,1308106.06,18273796.33,16965690.27,94109.0
2022-10-01,Q Casino,56373.74,1197490.68,1141116.94,83693.55,345999.8,262306.25,-27319.81,851490.88,878810.69,3805.23
2022-10-01,Rhythm City Casino,101870.47,804389.54,702519.07,79505.1,537502.98,457997.88,22365.37,266886.56,244521.19,6876.26
2022-10-01,Riverside Casino and Golf Resort,108848.24,1657251.07,1548402.83,36779.42,549908.71,513129.29,72068.82,1107342.36,1035273.54,7347.26
2022-10-01,Wild Rose - Clinton,1955588.0,29153841.55,27198253.55,57199.77,308301.55,251101.78,1898388.23,28845540.0,26947151.77,132002.19
2022-10-01,Wild Rose - Emmetsburg,1571109.36,21304007.81,19732898.45,14052.97,123993.92,109940.95,1557056.39,21180013.89,19622957.5,106049.88
2022-10-01,Wild Rose - Jefferson,2243028.7,34912961.89,32669933.19,26592.08,114188.71,87596.63,2216436.62,34798773.18,32582336.56,151404.44
2022-11-01,Ameristar II,739555.64,15703304.65,14963749.01,360610.82,6256221.13,5895610.31,378944.82,9447083.52,9068138.7,49920.01
2022-11-01,Casino Queen - Marquette,-6234.06,0.0,6234.06,-4512.79,0.0,4512.79,-1721.27,0.0,1721.27,0.0
2022-11-01,Catfish Bend Casino,340881.83,5841667.48,5500785.65,12401.05,324913.25,312512.2,328480.78,5516754.23,5188273.45,23009.52
2022-11-01,Diamond Jo - Dubuque,6172089.63,53503679.26,47331589.63,39179.25,617629.75,578450.5,6132910.38,52886049.51,46753139.13,416616.05
2022-11-01,Diamond Jo - Worth,1932420.02,26137123.67,24204703.65,413461.94,5714773.5,5301311.56,1518958.08,20422350.17,18903392.09,130438.35
2022-11-01,Grand Falls Casino Resort,-6013616.62,3133080.65,9146697.27,22152.98,1669422.34,1647269.36,-6035769.6,1463658.31,7499427.91,0.0
2022-11-01,Hard Rock Casino,278282.73,2142443.0,1864160.27,264393.32,1220204.53,955811.21,13889.41,922238.47,908349.06,18784.08
2022-11-01,Harrah's Council Bluffs Casino & Hotel,-5914216.87,4117540.21,10031757.08,70438.6,391633.15,321194.55,-5984655.47,3725907.06,9710562.53,0.0
2022-11-01,Horseshoe Casino Council Bluffs,619069.59,8826433.99,8207364.4,209115.01,4089172.81,3880057.8,409954.58,4737261.18,4327306.6,41787.2
2022-11-01,Isle Casino Hotel Waterloo,544742.7,8927844.25,8383101.55,-16939.94,290372.96,307312.9,561682.64,8637471.29,8075788.65,36770.13
2022-11-01,Isle of Capri - Bettendorf,536056.13,6003655.13,5467599.0,119793.73,599364.63,479570.9,416262.4,5404290.5,4988028.1,36183.79
2022-11-01,Lakeside Casino,39526.52,594868.12,555341.6,13396.95,118446.91,105049.96,26129.57,476421.21,450291.64,2668.04
2022-11-01,Prairie Meadows Racetrack & Casino,1487438.15,20782958.12,19295519.97,183448.3,917077.65,733629.35,1303989.85,19865880.47,18561890.62,100402.08
2022-11-01,Q Casino,78546.92,1088266.2,1009719.28,41649.75,458955.25,417305.5,36897.17,629310.95,592413.78,5301.92
2022-11-01,Rhythm City Casino,146430.19,794313.24,647883.05,117502.96,505235.42,387732.46,28927.23,289077.82,260150.59,9884.04
